customer_id,customer_name,city,address,points,membership_type
11649,Keith Melton,Karak,348 Cynthia Spur Apt. 781,837,Bronze
11650,Joshua Smith,Ajloun,7326 Tracy Pike Apt. 746,4133,Platinum
11651,Jonathan Sullivan,Zarqa,2600 Jones Trail Apt. 609,506,Platinum
11652,Andrea Young,Ajloun,685 Perez Centers,3740,Platinum
11653,Christopher Glover,Irbid,9401 Michaela Drive,1755,Platinum
11654,Rebecca Francis,Zarqa,2303 Barbara Plains,3940,Bronze
11655,Mr. Charles Hartman,Irbid,87717 Maria Ford Apt. 778,2490,Bronze
11656,Beth Valdez,Zarqa,3123 Coleman Square,1388,Bronze
11657,Michelle Carter,Amman,40064 Sullivan Crescent,4868,Gold
11658,Mr. Jose Johnson,Jerash,83269 Shannon Pass,259,Bronze
11659,Victor Morris,Ajloun,530 Teresa Row,4862,Silver
11660,Louis Young,Madaba,831 Victor Island Apt. 908,3071,Gold
11661,Stephen Phillips,Madaba,46851 Dana Shoal,3889,Bronze
11662,Ryan Wong,Salt,2078 Kari Shoals Apt. 676,1309,Gold
11663,Joshua Willis,Zarqa,47574 Andrade Creek Suite 068,4564,Bronze
11664,Walter Horne,Irbid,39993 Nelson Avenue Apt. 335,4184,Bronze
11665,Sara Thomas,Mafraq,35132 Williams Junction Apt. 163,2948,Bronze
11666,Melody Nguyen,Zarqa,7641 Shaffer Prairie Suite 634,2679,Bronze
11667,Kathleen Shaw,Madaba,410 Joseph Ford Suite 628,3626,Platinum
11668,Jonathan Rodriguez,Jerash,353 Phillip Rapid Suite 683,682,Silver
11669,Brian Coleman,Ajloun,8659 Kathy Locks,459,Silver
11670,Veronica Matthews,Zarqa,64623 Bob Harbor Apt. 663,251,Gold
11671,Natalie Liu,Ajloun,087 Christina Manors Apt. 467,4661,Silver
11672,Jill Miller,Irbid,7320 Valencia Parkways Apt. 058,63,Gold
11673,Hailey Trevino,Salt,7975 Wood Extension Suite 348,2903,Bronze
11674,Terri Nichols,Ajloun,989 John Plains Apt. 149,3697,Platinum
11675,Cynthia Estrada,Irbid,7360 Gordon Ridges Suite 638,501,Gold
11676,Matthew Chavez,Salt,04121 Ellis Fall,4343,Gold
11677,Shelby Miles,Aqaba,505 May Extension Apt. 710,4340,Bronze
11678,Thomas Tyler,Zarqa,877 Reyes Skyway,2858,Bronze
11679,Joshua Butler,Zarqa,013 Karla Pike,4839,Platinum
11680,Brian Vasquez,Amman,1178 Victor Expressway,2926,Gold
11681,Theresa Hawkins,Zarqa,7321 Edgar Crescent,2495,Gold
11682,Charles Johnson,Ajloun,91456 David Gateway,130,Platinum
11683,Gregory Jarvis,Ajloun,3620 Shepard Ville,3947,Gold
11684,Dylan Webster,Zarqa,907 Jennifer Stream Apt. 712,4694,Bronze
11685,Michael Gonzales,Mafraq,4809 Paul Oval Suite 247,4021,Bronze
11686,Scott Wilkins,Aqaba,96234 Moreno Port,1348,Bronze
11687,Mrs. Alyssa Peterson,Ajloun,950 Caroline River Apt. 811,4593,Silver
11688,Lisa Roberts,Salt,398 Colon Landing,29,Gold
11689,Connie Wilson,Ajloun,458 Jeffrey Mall,2306,Bronze
11690,Michael Allen,Jerash,4688 Clark Trail,1915,Gold
11691,Kerri Washington,Salt,247 Edward Harbor Suite 333,2870,Bronze
11692,Danny Berry,Jerash,26866 Toni Trail,619,Silver
11693,Tyler Hernandez,Ajloun,89070 Garrett Lake,1124,Silver
11694,Peter Hodge,Mafraq,81304 Brown Valley,3853,Bronze
11695,Angela Johnson,Jerash,3564 Jeffery Ridges,3772,Bronze
11696,Michael Nguyen,Madaba,3982 Rose Trafficway,1370,Gold
11697,Matthew Smith,Salt,73858 Devon Burgs,4832,Platinum
11698,Angela Little,Zarqa,29825 Christine Parkways,4810,Platinum
11699,Mary Lopez,Mafraq,648 Morgan Views,3827,Gold
11700,Peter Rodriguez,Mafraq,8912 Petty Stravenue Apt. 145,17,Platinum
11701,Michael Lloyd,Ajloun,21488 Monica Harbor Suite 574,2388,Platinum
11702,Michael Smith,Zarqa,3681 Liu Glens,2741,Gold
11703,Michael Craig,Salt,14359 Hernandez Mount Apt. 791,1367,Silver
11704,Adam Caldwell,Zarqa,4961 Rachel Inlet Apt. 317,4913,Silver
11705,Todd Thomas,Irbid,833 Meyer Forest Apt. 094,439,Gold
11706,Aaron Weaver,Jerash,186 Sheila Island,953,Silver
11707,Kyle Bailey,Irbid,108 Jennifer Neck Apt. 743,3120,Platinum
11708,Ryan Walker,Aqaba,92755 Shelly Shoal Apt. 068,4178,Platinum
11709,Daniel Phelps,Madaba,098 James Ford Apt. 046,1636,Silver
11710,Marie Wheeler,Salt,2661 Smith Square,3592,Silver
11711,Michael Brown,Salt,42797 Kristen Haven,2939,Silver
11712,Cynthia Herrera,Jerash,83647 Alexandra Ways Apt. 319,626,Platinum
11713,Billy Jensen,Madaba,571 Hampton Throughway Apt. 734,578,Bronze
11714,Martha Williams,Ajloun,709 Roberson Forge Apt. 577,2760,Gold
11715,Megan Mcmillan,Amman,7440 James Plain Suite 257,878,Gold
11716,Michael Fernandez,Irbid,6100 Paula Station Suite 512,3864,Gold
11717,Jennifer Johnson,Madaba,455 Bryant Lock,1030,Platinum
11718,Paul Barber,Irbid,155 Anderson Rapid Suite 380,2589,Silver
11719,Jeffrey Bell,Ajloun,3832 Melissa Rest,3223,Bronze
11720,Ryan Peterson,Aqaba,4985 Perez Islands,3173,Bronze
11721,Lisa Gonzalez,Zarqa,64404 Andre Cliffs,2977,Bronze
11722,Amy Williams,Ajloun,921 Michael Ridges Apt. 630,2005,Bronze
11723,Bradley Curtis,Salt,466 Jones Shores,3769,Gold
11724,Kara Robinson,Ajloun,973 Karina Falls Apt. 269,4597,Bronze
11725,Thomas Valenzuela,Aqaba,095 Joseph Crest,2556,Platinum
11726,Martha Peters,Salt,16142 Schneider Skyway Apt. 322,3365,Bronze
11727,Allen Mccoy,Irbid,01488 Robert Manors Apt. 695,708,Bronze
11728,Robin Guzman,Karak,67338 Leslie Mountains,1602,Platinum
11729,Teresa Jordan,Jerash,383 Weaver Ferry Apt. 426,3295,Silver
11730,Eric Parsons,Amman,303 Davis Forks,473,Gold
11731,Dawn Sanchez,Jerash,87662 David Mountains,597,Bronze
11732,Rebecca Morrison,Karak,145 Jennifer Mountain,2800,Gold
11733,Tiffany Escobar,Irbid,732 Laura Throughway,1715,Gold
11734,Jonathan Ramirez,Ajloun,35859 Lopez Garden Suite 794,1983,Gold
11735,Sean Campbell,Mafraq,248 Elizabeth Crest,4099,Platinum
11736,Christy Gomez,Ajloun,7246 Mckinney Spur Suite 764,1605,Gold
11737,Lawrence Bailey,Aqaba,20225 Hunt Turnpike,961,Silver
11738,Kathleen Garcia,Madaba,662 Rose Spring Apt. 753,4354,Silver
11739,Ashley Thompson,Madaba,60045 Louis Bypass,3093,Bronze
11740,James Soto,Jerash,111 Garrett Valleys Apt. 254,2270,Gold
11741,Samuel Bell,Aqaba,241 Peterson Center,4165,Bronze
11742,Charlotte Oneill,Aqaba,7525 Reynolds Circles Apt. 003,544,Platinum
11743,Cathy Wilkerson,Salt,8766 Lopez Ville,744,Silver
11744,Brian Patterson,Jerash,20465 Amy Lodge Apt. 302,1253,Gold
11745,Paul Rodriguez,Madaba,69022 Robinson Cliff,877,Platinum
11746,Amy Henderson,Ajloun,550 Martinez Lake,837,Gold
11747,Phyllis Fox,Zarqa,711 Zachary Mall,3338,Platinum
11748,Daniel White,Karak,185 Travis Light,2539,Platinum
11749,Jeremy Mccullough,Karak,32420 Jacob Dale Apt. 974,373,Gold
11750,Samuel Navarro,Ajloun,4168 Anthony Glens,1435,Gold
11751,Tasha Jackson,Mafraq,98616 Yolanda Ford,2126,Bronze
11752,Oscar Schmidt,Salt,3033 Elizabeth Manor,1796,Bronze
11753,Kristine Thomas,Salt,257 Erik Parkways,377,Bronze
11754,Joshua Hayes,Karak,8983 Castillo Tunnel Apt. 242,449,Gold
11755,Tammy Holmes,Irbid,706 Salas Wall,2688,Silver
11756,Allison Anderson,Madaba,7236 Mark Trail,4865,Platinum
11757,Paul Dalton,Zarqa,3851 Osborne Bypass Suite 104,2268,Gold
11758,Oscar Davis,Irbid,4358 Lori Roads,4868,Bronze
11759,Terry Burch,Karak,969 Jasmine Inlet Suite 546,4295,Bronze
11760,David Perez,Irbid,32107 Monica Point Apt. 549,2305,Bronze
11761,Tyler Smith,Amman,04278 Gibson Ferry Suite 917,2479,Gold
11762,Karen Acosta,Madaba,17889 Michael Causeway,613,Bronze
11763,David Vazquez,Amman,66509 Jamie Crescent Suite 061,3573,Platinum
11764,Samantha Beasley,Salt,123 Stephanie Crossroad,2803,Bronze
11765,Barbara Ward,Mafraq,079 Justin Harbors Apt. 691,647,Platinum
11766,Brenda Stephens,Irbid,99719 Brandon Port Suite 515,57,Bronze
11767,Michelle Wong,Zarqa,225 Nichols Lane,4648,Silver
11768,Brenda Gould,Aqaba,099 Boone Throughway,3014,Gold
11769,Brooke Manning,Amman,109 Gonzales Key,3658,Gold
11770,Christopher Montgomery,Irbid,3671 Jeff Road,4833,Gold
11771,Amber Stevens,Mafraq,5171 Keith Mountain Suite 556,1341,Gold
11772,Rhonda Lyons,Madaba,718 Michael Groves,3978,Bronze
11773,Jeremy Moore,Jerash,155 Kevin Views Suite 646,841,Silver
11774,James Wong,Mafraq,9158 Chad Shores Apt. 101,1774,Gold
11775,Andrew Pope,Amman,6861 Diaz Light Suite 109,4654,Gold
11776,Ebony Barnes,Mafraq,11554 Julia Crescent Suite 831,541,Gold
11777,Nicholas Kelly,Aqaba,119 Jackson Glen,4019,Platinum
11778,Shannon Andersen,Amman,19622 Mendez Shore,4939,Gold
11779,Deborah Bradley,Ajloun,85913 Sarah Fords Suite 039,3378,Bronze
11780,James Morris,Jerash,676 Deborah Union Apt. 252,1123,Bronze
11781,Katelyn Gutierrez,Irbid,43459 Simon Mountain,2143,Silver
11782,Gina Brown,Ajloun,90813 Joseph Glen Suite 819,1193,Bronze
11783,Kathryn Beard,Irbid,3874 Marc Walks Suite 589,3713,Platinum
11784,Mary Simmons,Madaba,3980 Angela Turnpike Apt. 640,1320,Bronze
11785,Christine Sullivan,Jerash,17026 Smith Mountain,1232,Gold
11786,Andrea Hardy,Mafraq,13499 Johnson Trail,3751,Bronze
11787,Sara Miller,Aqaba,938 Lopez Landing,3274,Platinum
11788,Chelsea Reynolds,Zarqa,498 Rhonda Light,4122,Gold
11789,Paula Flores MD,Zarqa,692 Howard Mission,343,Bronze
11790,Sherry Gibson,Amman,3706 Roach Brook Apt. 155,914,Bronze
11791,Hannah Miller,Jerash,277 Roberts Plain Apt. 683,2052,Bronze
11792,Tiffany Williams,Madaba,57732 Fitzpatrick Fork Suite 013,4537,Silver
11793,Brianna Simpson,Ajloun,95843 Smith Forest,937,Gold
11794,Daniel Romero,Ajloun,8169 Melanie Mews,4085,Gold
11795,Denise Phelps,Amman,5214 Patricia Courts,2022,Platinum
11796,Stanley Hughes,Aqaba,2280 Taylor Cape Suite 812,988,Bronze
11797,Jermaine Diaz,Irbid,0024 Leah Shoals,600,Silver
11798,Dalton Oliver,Zarqa,73361 Todd Roads Apt. 023,3160,Silver
11799,Chelsea Baldwin,Amman,177 Tiffany Shoals Suite 259,2778,Gold
11800,Karen Alvarado,Amman,88221 Cynthia Underpass Apt. 595,957,Bronze
11801,Courtney Bell,Karak,731 Karen Camp,3299,Gold
11802,Tyler Williams,Mafraq,3211 Roberts Oval,1737,Silver
11803,Kimberly Ramirez,Salt,459 Bowman Expressway,2974,Bronze
11804,Matthew Lopez,Karak,05449 Hailey Walks Suite 529,2812,Silver
11805,Daniel James,Irbid,501 Thomas Freeway,2246,Gold
11806,Mark Dennis,Ajloun,90849 Benson Crossroad,3307,Bronze
11807,Paul Johnson,Karak,15292 Little Underpass Apt. 629,3504,Platinum
11808,Allison Baker,Irbid,0780 Daniel Cliff Apt. 299,905,Bronze
11809,Thomas Mcclure,Mafraq,793 Waller Port Apt. 605,641,Gold
11810,John Mcintyre,Amman,530 Velasquez Tunnel Suite 730,3881,Platinum
11811,David Robertson,Irbid,7283 Johnson Court Apt. 680,477,Platinum
11812,Dr. Larry Powell,Madaba,23115 Thomas Mill,3328,Silver
11813,Michael Velez,Ajloun,967 Johnson Locks Apt. 129,3029,Gold
11814,Hunter Roberts,Madaba,3569 Vincent Burg,4940,Silver
11815,Mark Ward,Amman,5412 Keith Walks,4848,Silver
11816,Michael Rogers,Zarqa,882 Michael Union,4124,Platinum
11817,Amanda Torres,Ajloun,9488 Rivera Valley Suite 585,1661,Bronze
11818,Craig Reynolds Jr.,Madaba,414 Denise Rapid,4186,Gold
11819,Erin Martin,Amman,279 Wood Manor,4397,Platinum
11820,Tiffany Peterson,Aqaba,9347 Pope Drive Suite 703,4436,Platinum
11821,James Lee,Ajloun,586 Ellison Isle,1341,Platinum
11822,Joshua Booth,Amman,6037 Jose Island,1671,Bronze
11823,Jennifer Anderson,Aqaba,9376 Owens Skyway,3449,Bronze
11824,Jennifer Cooper,Ajloun,2090 Kyle Ridges,1699,Silver
11825,Christopher Mercado,Irbid,00016 David Ports Suite 312,754,Bronze
11826,Christopher Yoder,Aqaba,771 Yolanda Squares,3748,Silver
11827,Robert Dunlap,Salt,810 Douglas Gateway,1015,Silver
11828,David Brown,Aqaba,974 Angela Burgs Suite 997,3885,Gold
11829,Evan Walker,Aqaba,167 Burns Via,2150,Platinum
11830,Samantha Boyd,Mafraq,13403 Joseph Islands Apt. 615,1570,Gold
11831,Timothy Steele,Madaba,9264 James Stravenue,451,Gold
11832,Juan Velasquez,Irbid,75025 Barry Brooks Suite 099,3959,Bronze
11833,Rebekah Harvey,Mafraq,744 Steve Branch,3610,Bronze
11834,Brenda Bryan,Ajloun,5370 Taylor Brooks Apt. 255,4179,Gold
11835,Randy Hill,Karak,3154 Jason Mill Suite 022,3599,Platinum
11836,Ruth Thompson,Amman,93389 Jeremy Shore Apt. 006,2084,Platinum
11837,Hannah Rivera,Madaba,839 Mary Pike Suite 649,3838,Platinum
11838,Tonya Underwood,Mafraq,6266 Maria Islands,3831,Bronze
11839,Jennifer Foster,Karak,4783 Rachael Turnpike,2128,Platinum
11840,Katie Harris MD,Madaba,82565 Roberts Harbor,3252,Silver
11841,Jessica Anthony,Amman,1756 Guzman Views,2274,Silver
11842,Emily Hill,Salt,607 Huffman Gateway,4081,Silver
11843,Daniel Murray,Mafraq,022 Rivers Causeway,446,Bronze
11844,James Santos,Irbid,5708 Lisa Burgs,363,Platinum
11845,Heather Holmes,Madaba,7325 Brian Groves Suite 123,4423,Bronze
11846,Kevin Harrell,Irbid,8443 Theresa Fork Apt. 245,1060,Silver
11847,Mark Schultz,Salt,3465 Christine Springs Suite 340,3065,Silver
11848,Matthew Williams,Zarqa,222 Devin Via Apt. 462,2565,Silver
11849,Jonathan Knapp,Zarqa,21801 Bush Orchard,2482,Bronze
11850,Katherine Patel,Mafraq,4240 Rebecca Stravenue,1310,Gold
11851,Brenda Werner,Irbid,4239 Brittany Bridge,4424,Bronze
11852,Mariah Barton,Mafraq,193 Patricia Islands Apt. 484,819,Bronze
11853,James Carter,Madaba,4021 Rice Ranch,49,Bronze
11854,Jeffrey Bishop,Salt,0899 David Lock,3697,Platinum
11855,Angela Abbott,Irbid,9356 Turner Plains Suite 404,123,Platinum
11856,Patrick Giles,Irbid,997 Owen Shoals Suite 152,3275,Bronze
11857,Steven Buchanan,Ajloun,91877 Morales Parkways,2460,Platinum
11858,Suzanne Yates,Mafraq,5893 Donna Forge,3671,Platinum
11859,Carla Alvarez,Zarqa,0195 Carl Place,416,Silver
11860,Shawn Robbins,Salt,479 Gomez Views,3534,Platinum
11861,Xavier Smith,Aqaba,382 Rogers Park Apt. 699,4057,Gold
11862,Amy Mayer,Aqaba,14524 Morgan Road,927,Silver
11863,Joseph Hines,Madaba,01343 Shah Track Apt. 241,1895,Bronze
11864,Jeremiah Lawson,Ajloun,080 Joe Spring,788,Platinum
11865,Patrick Clarke,Madaba,9461 Dunn Pine Apt. 475,552,Platinum
11866,Holly Gregory,Madaba,27239 Alyssa Rapid Apt. 739,1385,Gold
11867,Courtney Lopez,Amman,064 Figueroa Meadow,1406,Gold
11868,Joshua Li,Zarqa,017 Kristin Knolls,1121,Bronze
11869,Cody Lee,Irbid,8720 Lindsay Summit,3376,Gold
11870,Jordan Thomas,Karak,367 Miller Flat Suite 773,3701,Platinum
11871,Mitchell Owens,Aqaba,94141 James Knolls,1757,Gold
11872,Jeremy Brown,Madaba,38935 Emily Brooks Apt. 800,2655,Gold
11873,Alex Fields,Madaba,9208 Duarte Course Apt. 464,2466,Platinum
11874,Zachary Gonzalez,Karak,263 Stewart Station Apt. 486,2716,Silver
11875,Shawn Harris,Ajloun,5727 Tucker Camp Apt. 566,868,Bronze
11876,Joy Hodge,Ajloun,6858 Joseph Parks,641,Silver
11877,Kurt Davis,Ajloun,875 Joy Cove,2341,Silver
11878,Ronald Mendez,Mafraq,357 Kaitlin Groves,4529,Gold
11879,Tamara Johnson,Amman,3462 Paul Dam Apt. 204,412,Platinum
11880,Misty Jones,Aqaba,3775 Mackenzie Meadow,2128,Bronze
11881,Debra Mcclain,Ajloun,425 Anthony River Apt. 971,2125,Gold
11882,Vanessa Brown,Salt,951 Ian Locks,537,Silver
11883,Monica Hall,Mafraq,564 Wilson Wall Suite 286,4217,Gold
11884,Jessica Gray,Zarqa,705 Jonathan Loop Apt. 693,3166,Silver
11885,Ricardo Vargas,Irbid,7132 Brendan Islands,4297,Platinum
11886,Tiffany Spencer,Zarqa,504 Rivers Lights,251,Bronze
11887,Christopher Estrada,Karak,12431 Hall Ramp,103,Silver
11888,Thomas Vance,Aqaba,9630 Julie Path Suite 926,3782,Platinum
11889,Jason Johnson,Aqaba,39674 Drake Villages,2901,Platinum
11890,Angela Cole,Jerash,884 Terri Stravenue Suite 666,388,Bronze
11891,Tami Lewis,Zarqa,372 Danielle Bypass,2529,Gold
11892,Amanda Diaz,Ajloun,7478 Suzanne Shoals,538,Silver
11893,Jennifer Myers,Jerash,85282 Barnes Hills,2839,Gold
11894,Jordan Martin,Madaba,930 Erik Flat Apt. 888,322,Platinum
11895,Jared Wood,Jerash,76047 Walker Pike,165,Gold
11896,Angela Cook,Jerash,2101 Derrick Drive,814,Silver
11897,Paul Martinez,Salt,37551 Mary Drive Apt. 254,1466,Bronze
11898,Lori Chang,Aqaba,2000 Crosby Rest,2102,Platinum
11899,Tiffany Garcia,Aqaba,328 William Flats Apt. 984,4564,Silver
11900,Nicholas Howard,Jerash,12372 John Flat,140,Gold
11901,Mark Friedman,Jerash,48766 Erik Trail Suite 140,4370,Silver
11902,Jerry Griffin,Mafraq,072 James Mountain Suite 386,4358,Gold
11903,Daniel Diaz,Mafraq,4834 Justin Course,4299,Platinum
11904,Tina Martin MD,Ajloun,54210 Fisher Spurs Apt. 991,3353,Gold
11905,Pamela Martin,Madaba,7338 Rojas Valleys Apt. 134,1742,Silver
11906,Toni Hoover,Mafraq,65307 Christopher Center Apt. 773,3722,Silver
11907,Haley Bell MD,Aqaba,6278 Patrick Run Suite 811,905,Platinum
11908,Christopher Harris,Madaba,5922 Anita Street,2501,Platinum
11909,Mark Sanchez,Amman,6139 Kathleen Shoals,3627,Silver
11910,Thomas Mayo,Salt,78067 Rebecca Court,4249,Bronze
11911,Laura Harris,Madaba,746 Mark Isle,4441,Platinum
11912,Shane Moses,Amman,969 Timothy Ford,1298,Bronze
11913,Jessica Park,Salt,8364 Ellis View,4291,Gold
11914,Laura Harrison,Aqaba,1604 Arthur Cove,4406,Gold
11915,Margaret Perry,Karak,9172 Porter Parkways,1574,Silver
11916,Patricia Carrillo,Salt,40663 Laurie Junction Suite 107,2270,Silver
11917,Nathan Swanson,Zarqa,80468 Renee Forge Suite 172,1943,Gold
11918,James Martinez,Irbid,93069 Martin Crossing,791,Bronze
11919,Jay Mcneil,Jerash,26806 Sarah Cape Suite 564,1861,Platinum
11920,Jacob Schroeder,Zarqa,538 Linda Cliff,1921,Platinum
11921,Sherry Robbins,Aqaba,21620 Marcus Meadows Suite 391,1906,Gold
11922,Kristen Barrett,Aqaba,90914 Watts Points,4261,Platinum
11923,Deborah Barnes,Karak,704 Christina Bridge,3165,Platinum
11924,Jordan Mathews,Amman,72872 Angela Road Apt. 842,390,Gold
11925,Brian Dalton,Madaba,91686 Johnson Point Apt. 657,934,Bronze
11926,Rebecca Hernandez,Amman,155 Whitney Terrace Suite 284,4771,Gold
11927,Michelle Robinson,Amman,9907 Duncan Lodge,4312,Platinum
11928,Carlos Pineda,Aqaba,394 Fields Fall,2154,Gold
11929,Kendra Chavez,Madaba,89869 Alexandra Plaza Suite 081,3334,Silver
11930,Brian Coleman,Amman,257 James Brook Apt. 155,1426,Silver
11931,Barbara Chavez,Jerash,593 Kevin Views Suite 982,141,Gold
11932,David Smith,Mafraq,147 John Lock,1441,Silver
11933,Tina Andrade,Jerash,58797 Lucas Vista,2772,Silver
11934,Victoria Howell,Mafraq,632 Thomas Well Apt. 222,142,Platinum
11935,Thomas Mayer,Amman,1396 Brandon Rapid Suite 740,2705,Silver
11936,Kathleen Knox,Zarqa,28275 John Rapid Apt. 413,4662,Gold
11937,Jason Hensley,Zarqa,73646 Jackson Lodge Suite 301,2439,Bronze
11938,Cynthia Willis,Salt,26307 Banks Trace Suite 843,1908,Gold
11939,Carrie Anderson,Ajloun,5845 Christina Trafficway Suite 322,1,Platinum
11940,Michael Green,Karak,766 Knox Stream Suite 597,1977,Bronze
11941,Robert Tate,Mafraq,846 Chambers Locks,418,Gold
11942,Nathan Salazar,Madaba,0247 Robert Gateway Apt. 013,2651,Gold
11943,Shane Hunter,Zarqa,117 Williams Ridges,739,Silver
11944,Richard Clark,Karak,15527 Robertson Locks Apt. 314,2518,Bronze
11945,Tammy Harrison,Mafraq,16322 Bonnie Parkways,340,Silver
11946,Natasha Smith,Karak,3447 Brandon Way Apt. 129,874,Platinum
11947,Martin Roy,Amman,313 Benjamin Lodge Apt. 713,3644,Bronze
11948,Tiffany Dunn,Jerash,115 Smith Estates,162,Platinum
11949,Brandon Beck,Zarqa,66153 Jose Lane Apt. 957,3877,Platinum
11950,Laura Kramer,Madaba,155 Justin Drive Suite 732,3048,Bronze
11951,Raymond Rogers,Irbid,928 Russo Mountains Apt. 344,3981,Platinum
11952,Melissa Hunt,Amman,91922 Tran Pike,3440,Platinum
11953,Matthew Jensen,Karak,9025 Whitney Throughway,951,Gold
11954,Gregory Williams,Zarqa,749 Martinez Summit,1696,Silver
11955,Aaron Rodriguez,Irbid,139 Manuel Neck,1716,Platinum
11956,William Rodriguez,Salt,1548 Sandoval Harbor,1800,Bronze
11957,Patricia Robinson,Irbid,0144 James Mission,2835,Gold
11958,Jonathan Wheeler,Irbid,58496 Richard Drive Suite 770,2114,Bronze
11959,Helen Kemp,Madaba,4392 Shawn Place Apt. 315,4106,Bronze
11960,Alan Blake,Karak,39890 Morgan Road,2491,Platinum
11961,April Meyers,Ajloun,412 Mark Overpass,1469,Silver
11962,Kathleen Thornton,Ajloun,3493 Thomas Causeway Apt. 021,3732,Platinum
11963,Shannon Walker,Amman,4972 Emily Lock Apt. 839,3314,Silver
11964,John Bailey,Mafraq,059 Jackson Passage,4340,Bronze
11965,Jonathan Bailey,Zarqa,7261 Theresa Points,2286,Gold
11966,Dr. Amanda Olson,Aqaba,1363 Whitaker Forge,308,Bronze
11967,Kathleen Sexton,Madaba,583 Moore Heights,2122,Gold
11968,Charles Hamilton,Jerash,8530 Armstrong Harbors,949,Bronze
11969,Erica Eaton,Jerash,882 Donna Village,1782,Gold
11970,Debra Olson,Zarqa,5448 Karina Rapid Suite 248,1562,Silver
11971,Jeffery Palmer,Madaba,9219 Edward Villages,2339,Gold
11972,Timothy Phillips,Ajloun,4926 Berger Station Apt. 880,370,Silver
11973,Catherine Munoz,Madaba,6316 Gonzalez Bypass Apt. 872,1447,Silver
11974,James Mccarty,Irbid,599 Jeffery Island,1506,Bronze
11975,Ryan Smith,Irbid,61769 Wilson Stream Apt. 168,2236,Platinum
11976,Andrea Yates,Irbid,549 Wallace Haven Suite 428,2304,Gold
11977,Dr. Martin Anderson DDS,Karak,0690 Howard Station Suite 726,1025,Silver
11978,Casey Scott,Salt,70066 Christina Forge,2220,Gold
11979,Kayla Ramsey,Karak,22372 Kimberly Spur,1834,Platinum
11980,Tyler Palmer,Ajloun,507 William Wells Apt. 493,4571,Bronze
11981,Derek Nguyen,Amman,483 Davenport Land,2747,Bronze
11982,Crystal Meyers,Amman,3590 Blake Forest Suite 037,2509,Silver
11983,Shawn Vargas,Jerash,28447 Carlos Mount,4435,Bronze
11984,Amanda Page,Ajloun,201 Nicole Place Suite 095,2667,Gold
11985,Lonnie Moore,Mafraq,4969 Robert Plains,1527,Silver
11986,George Maynard,Amman,3990 Ewing Glen Suite 124,1722,Gold
11987,Tim Huber,Karak,371 Morgan Harbor Suite 473,274,Platinum
11988,Victoria Acosta,Jerash,8066 King Square Apt. 228,3280,Bronze
11989,Nicole Moon,Mafraq,4876 Gary Alley,2912,Gold
11990,Michael Reid,Zarqa,5575 Lydia Crest Apt. 915,2614,Gold
11991,Susan Grant DVM,Ajloun,17080 Nicole Fords Apt. 362,719,Platinum
11992,Theresa Anderson,Karak,74958 Rojas Center Apt. 014,846,Bronze
11993,Joseph Evans,Ajloun,8981 Carl Underpass Apt. 054,892,Bronze
11994,Kimberly Morrison,Amman,0021 Jennifer Lodge,200,Gold
11995,John Bartlett,Amman,625 Miller Radial,4673,Bronze
11996,Allen Nichols,Ajloun,385 Kaitlin Throughway Apt. 313,4752,Silver
11997,Matthew Weber,Irbid,317 King Port,4896,Gold
11998,Alexandra Wilson,Zarqa,40491 Keller Plains Suite 405,3087,Platinum
11999,Christopher Miller,Madaba,49118 Michelle Place,3820,Bronze
12000,Michelle Sanchez,Zarqa,84534 Kenneth Branch,3194,Gold
12001,Travis Edwards,Mafraq,0345 Matthew Greens Suite 197,3631,Gold
12002,Julia Valenzuela,Ajloun,889 Bishop Burg Suite 791,2152,Silver
12003,Matthew Wright,Amman,442 Webb Isle Suite 254,1279,Platinum
12004,Heather Graves,Jerash,04132 Jay Dale Apt. 758,2429,Silver
12005,Stacy Gibson,Ajloun,525 Paige Ranch Suite 224,4165,Platinum
12006,Jenna Hardin,Irbid,016 Mark Lake,2195,Silver
12007,Mary Davidson,Karak,561 Freeman Island,3641,Gold
12008,Michael Gonzales,Ajloun,1001 Galvan Keys Apt. 550,1508,Platinum
12009,Kathy Rogers,Jerash,26465 Valerie Manors Suite 848,3740,Bronze
12010,Jacqueline Houston,Salt,41138 Fleming Flats,3159,Bronze
12011,Melinda Gamble,Irbid,0133 Stephanie Bypass,1118,Gold
12012,Sarah Austin,Madaba,9724 Theresa Harbors,1653,Bronze
12013,Jonathan Richardson,Salt,83811 Andre Rapid Suite 160,1258,Silver
12014,Nicole Schmitt,Mafraq,776 Ann Fords,3930,Bronze
12015,Stephanie Cooke,Zarqa,658 James Mills Apt. 859,2919,Gold
12016,Angela Hall,Aqaba,860 Richard Plaza,3544,Gold
12017,Dalton Lewis,Zarqa,9742 Cole Well Apt. 779,4881,Gold
12018,Amanda Garcia,Zarqa,10827 Grant Flat,521,Silver
12019,Vanessa Holt,Salt,032 Flores Plain Suite 250,4757,Platinum
12020,Nathan Mitchell,Jerash,62160 Hardin Vista,3863,Gold
12021,Allison Kim,Irbid,8482 Smith Lane,1613,Silver
12022,Samuel White,Amman,54158 Castaneda Viaduct Suite 594,1982,Platinum
12023,Lynn Myers,Ajloun,95538 Scott Valley,2032,Platinum
12024,Tammy Snow,Salt,3513 Hester Falls,2218,Silver
12025,Justin Joseph,Ajloun,384 Sarah Vista,802,Platinum
